pool_id,initial_marketcap,ath_marketcap,multiplier,marketcap_10s,marketcap_15s,marketcap_20s,marketcap_25s,marketcap_30s,marketcap_40s,marketcap_50s,marketcap_60s,marketcap_90s,marketcap_120s,marketcap_150s,marketcap_180s,marketcap_240s,marketcap_300s,marketcap_360s,marketcap_420s,marketcap_480s,marketcap_540s,marketcap_600s,token_amount_10s,sol_return_10s,roi_10s,token_amount_15s,sol_return_15s,roi_15s,token_amount_20s,sol_return_20s,roi_20s,token_amount_25s,sol_return_25s,roi_25s,token_amount_30s,sol_return_30s,roi_30s,token_amount_40s,sol_return_40s,roi_40s,token_amount_50s,sol_return_50s,roi_50s,token_amount_60s,sol_return_60s,roi_60s,token_amount_90s,sol_return_90s,roi_90s,token_amount_120s,sol_return_120s,roi_120s,token_amount_150s,sol_return_150s,roi_150s,token_amount_180s,sol_return_180s,roi_180s,token_amount_240s,sol_return_240s,roi_240s,token_amount_300s,sol_return_300s,roi_300s,token_amount_360s,sol_return_360s,roi_360s,token_amount_420s,sol_return_420s,roi_420s,token_amount_480s,sol_return_480s,roi_480s,token_amount_540s,sol_return_540s,roi_540s,token_amount_600s,sol_return_600s,roi_600s
ABh9AHkXEuArbmeVY6T7TiCib2Z3KGvin7ndxT4r7CCF,73826.3116674,262691784159.929,3558240.662805963,73826.3116674,81885.49721036,92554.10883161,91917.45013966,72483.68978262,56102.84310954,63721.6776812,79707.5152537,86491.8250402,117013.70611384,167488.07691258,179385.16328775,168907.19619781,234891.99147554,204965.15052124,82358.1960322,271933.14830096,305949.67272683,262961.27382444,1.3545306238582917e-05,3558240.6628059633,3558240.6628059633,1.2212174732615312e-05,3208037.96898352,3208037.96898352,1.080449061229003e-05,2838250.9158816715,2838250.9158816715,1.0879327031815974e-05,2857909.8284470825,2857909.8284470825,1.3796207160521484e-05,3624150.2736373763,3624150.2736373763,1.7824408614150163e-05,4682325.700446714,4682325.700446714,1.569324657462735e-05,4122486.941950553,4122486.941950553,1.2545868439344938e-05,3295696.564167266,3295696.564167266,1.1561786325299717e-05,3037186.2778688516,3037186.2778688516,8.546007414098333e-06,2244965.935053472,2244965.935053472,5.970574254798732e-06,1568420.8034524173,1568420.8034524173,5.574597038417886e-06,1464400.8419946507,1464400.8419946507,5.920410867686677e-06,1555243.2937924464,1555243.2937924464,4.257275838644898e-06,1118351.3857145864,1118351.3857145864,4.878878177372756e-06,1281641.2131129918,1281641.2131129918,1.2142082369179445e-05,3189625.280976566,3189625.280976566,3.677374407084999e-06,966016.0440212194,966016.0440212194,3.268511422441884e-06,858611.0971083659,858611.0971083659,3.8028413289008736e-06,998975.1735660858,998975.1735660858
AFQHwVGqHTBXZX2LboaN2rDLrNbDmiAiLuBAxHKjeCoK,114687.76595796,1000909985.44557,8727.260288708248,114687.76595796,95451.06672036,113272.99001355,91053.385424,124558.04459032,91186.3909276,117090.8913701,120980.44691132,90899.92328473,78829.90592842,54612.70374209,96634.38047324,100920.00261628,142735.93198659,183722.36358944,181479.25753447,137419.27376332,110870.53261194,165596.29136838,8.719325829108576e-06,8727.260288708247,8727.260288708247,1.047657228315393e-05,10486.105811451062,10486.105811451062,8.828229923836012e-06,8836.263484576848,8836.263484576848,1.0982568032406388e-05,10992.56200947086,10992.56200947086,8.028385507247396e-06,8035.691221210416,8035.691221210416,1.0966548734163392e-05,10976.528133899614,10976.528133899614,8.540373963327408e-06,8548.14557933376,8548.14557933376,8.265798528029996e-06,8273.320284386518,8273.320284386518,1.1001109394423294e-05,11011.120243857342,11011.120243857342,1.2685540953303065e-05,12697.084610939753,12697.084610939753,1.831075796434704e-05,18327.420487591953,18327.420487591953,1.0348283862356008e-05,10357.700650057379,10357.700650057379,9.908838427226557e-06,9917.855325977838,9917.855325977838,7.005944376318289e-06,7012.319683733212,7012.319683733212,5.442995509434421e-06,5447.948556128309,5447.948556128309,5.5102716067155e-06,5515.285873678748,5515.285873678748,7.276999598486601e-06,7283.621562208643,7283.621562208643,9.019529143060207e-06,9027.736783306287,9027.736783306287,6.038782582246562e-06,6044.277786505369,6044.277786505369
AW2dXJsQrBAgTKzQineDy7ELhoSbzc2edMpH658A9Nk6,52663.09435529,58331835248358.8,1107641621.9454331,52663.09435529,50249.02974707,47815.42549101,48632.51926195,49849.14920667,33315.22454938,37961.12071958,34181.70683919,26496.12675639,24252.24088781,26691.78952522,32693.96533461,38759.72723049,38666.18260097,40873.96214074,37263.46492461,41789.756897,41858.67382796,49460.74575759,1.8988629746165878e-05,1107641621.9454331,1107641621.9454331,1.9900881768932257e-05,1160854956.6424236,1160854956.6424236,2.0913753035367523e-05,1219937596.483922,1219937596.483922,2.0562372979563044e-05,1199440952.959176,1199440952.959176,2.006052291592965e-05,1170167117.7279346,1170167117.7279346,3.001630676442822e-05,1750906260.9468246,1750906260.9468246,2.6342741759049517e-05,1536620472.2789378,1536620472.2789378,2.9255414444473562e-05,1706522015.497488,1706522015.497488,3.7741365339703196e-05,2201523105.043686,2201523105.043686,4.1233303125511755e-05,2405214244.6629896,2405214244.6629896,3.746470423255586e-05,2185384954.921939,2185384954.921939,3.058668441608075e-05,1784177436.152366,1784177436.152366,2.579997516632054e-05,1504959900.813558,1504959900.813558,2.5862392735271297e-05,1508600832.1621966,1508600832.1621966,2.446545300787656e-05,1427114774.1319196,1427114774.1319196,2.683593707732658e-05,1565389460.3299372,1565389460.3299372,2.392930886065499e-05,1395840502.0668192,1395840502.0668192,2.3889911183283547e-05,1393542363.2412202,1393542363.2412202,2.021805342161759e-05,1179356161.232314,1179356161.232314
Ab4NX6Ci9VZccZ2mEiURbxL8S1hv5sxQnFwszMunihhg,180683.70610344,10381240.6998158,57.455323026596666,180683.70610344,134279.76509245,135468.07369883,103512.79000048,65815.61172169,51778.20959399,76825.15370657,73209.39172986,69243.2579781,90838.67912079,114529.03737114,149243.84618511,160626.87551286,185142.03515183,229688.11019837,158148.1288268,105857.68280049,105410.51179501,94595.01786366,5.5345333653246405e-06,57.455323026596666,57.455323026596666,7.447138437511505e-06,77.31053664465709,77.31053664465709,7.381813092162074e-06,76.63237851078604,76.63237851078604,9.66064193608696e-06,100.28944925325325,100.28944925325325,1.5193963466124602e-05,157.73219192604708,157.73219192604708,1.931314365331149e-05,200.49439293514644,200.49439293514644,1.3016570117379162e-05,135.1281474745427,135.1281474745427,1.3659449646706036e-05,141.80203460946925,141.80203460946925,1.4441839237493366e-05,149.92420927246292,149.92420927246292,1.1008526430357712e-05,114.28216262382743,114.28216262382743,8.731410155482443e-06,90.64287047287935,90.64287047287935,6.700443774141823e-06,69.55891961494848,69.55891961494848,6.225608241504634e-06,64.62953765781658,64.62953765781658,5.401258548227186e-06,56.07176507108407,56.07176507108407,4.353729930279589e-06,45.19711834822468,45.19711834822468,6.323185784228757e-06,65.64251361573227,65.64251361573227,9.446645472910079e-06,98.06790046010478,98.06790046010478,9.486719900807263e-06,98.48392274201287,98.48392274201287,1.0571381269162634e-05,109.74405348470154,109.74405348470154
Ah8oCF1jFA2EGmVC9RqfrUiUNkAS4xNNwkks9r4rQ622,42091.46926964,8173487115595.61,194183934.5933936,42091.46926964,42844.45401814,46893.70975552,46836.34916619,49994.12611739,47337.80437053,44215.60496256,45809.27413412,52112.18994875,55517.30543537,64239.19840546,64440.78928421,71105.69354511,70548.09560742,55324.80403083,58361.89887631,64405.78629575,69240.40066189,75392.83522954,2.3757783164896225e-05,194183934.5933936,194183934.5933936,2.334024374722124e-05,190771181.5427738,190771181.5427738,2.132482171305048e-05,174298155.5139916,174298155.5139916,2.135093827342707e-05,174511618.88373333,174511618.88373333,2.0002349829096405e-05,163488948.60975552,163488948.60975552,2.1124765149068612e-05,172662995.7658955,172662995.7658955,2.261644957355576e-05,184855259.18997583,184855259.18997583,2.182964080749694e-05,178424287.8781564,178424287.8781564,1.9189368187816616e-05,156844053.6395394,156844053.6395394,1.8012401577453026e-05,147224132.21424636,147224132.21424636,1.5566819400333694e-05,127235197.79943123,127235197.79943123,1.5518121536184087e-05,126837166.4342474,126837166.4342474,1.40635714264652e-05,114948419.85347189,114948419.85347189,1.4174727062296826e-05,115856949.01076752,115856949.01076752,1.8075075321419043e-05,147736395.25303873,147736395.25303873,1.713446647990947e-05,140048341.00614494,140048341.00614494,1.5526555260237353e-05,126906099.36913325,126906099.36913325,1.4442435203157356e-05,118045058.05083112,118045058.05083112,1.3263859847628938e-05,108411987.56766108,108411987.56766108
Aiu7ojoRV3ctdx1oCffQL6P6yfAHH66AEdEQsMBHCV5X,2011197.85790023,14392960.23566,7.156411876197412,2011197.85790023,2077932.73875153,2195108.60787032,2338989.4926572,2604168.74134976,4069234.2078789,4822779.14867373,6664297.76940191,8306172.52665474,7763499.11686857,4122610.67806317,5317596.12486841,9914004.69462142,12177893.5615615,3003670.84052958,812097.83563884,248432.88866895,409207.94304809,39814.5188106,4.972161222586223e-07,7.156411876197411,7.156411876197411,4.812475309479089e-07,6.926576576442809,6.926576576442809,4.555583247291775e-07,6.556832852850937,6.556832852850937,4.275350544067446e-07,6.153495037427009,6.153495037427009,3.839996940757735e-07,5.526892327338213,5.526892327338213,2.457464842067306e-07,3.537019375240722,3.537019375240722,2.0734932477158968e-07,2.984370586328441,2.984370586328441,1.5005331913458985e-07,2.1597114555329515,2.1597114555329515,1.2039239454646194e-07,1.7328029473831166,1.7328029473831166,1.2880789769489312e-07,1.853926949561558,1.853926949561558,2.4256474309376376e-07,3.4912247019216256,3.4912247019216256,1.8805489858911507e-07,2.7066666775142068,2.7066666775142068,1.0086741239314961e-07,1.451780655648521,1.451780655648521,8.211600757921025e-08,1.1818924317987283,1.1818924317987283,3.329259606301232e-07,4.791790112768269,4.791790112768269,1.2313787281717676e-06,17.723185069613834,17.723185069613834,4.025231946373063e-06,57.9350033434558,57.9350033434558,2.443745330433335e-06,35.1727293670068,35.1727293670068,2.51164657987469e-05,361.50029350167847,361.50029350167847
AxqxqRFiVqQAPh2mvWbp2zpyWGubHpECreKfXiu17cap,61863.41090173,12880507095413.1,208208808.85267997,61863.41090173,61203.1642903,55843.18730621,46535.27439326,46456.65971183,57231.82455764,59454.00728099,59994.62962224,72062.3034249,61254.39258112,76633.08505178,85704.63956821,78816.6194695,89150.14302712,66905.76786774,61717.63496468,46285.61102325,47691.00959225,37465.92396439,1.6164643776084372e-05,208208808.85267994,208208808.85267994,1.6339024486655315e-05,210454920.83249217,210454920.83249217,1.7907287320772175e-05,230654941.39480704,230654941.39480704,2.1489074965996898e-05,276790182.5733871,276790182.5733871,2.152543911256181e-05,277258571.22123504,277258571.22123504,1.747279608380942e-05,225058473.93421346,225058473.93421346,1.681972411504284e-05,216646575.8067001,216646575.8067001,1.666815857180157e-05,214694334.7515608,214694334.7515608,1.3876880872149107e-05,178741262.5359189,178741262.5359189,1.6325359829104284e-05,210278913.11394972,210278913.11394972,1.3049194082742628e-05,168080236.97218904,168080236.97218904,1.1667979762100593e-05,150289496.11487314,150289496.11487314,1.2687679409886062e-05,163423744.6633641,163423744.6633641,1.1217031919912839e-05,144481059.23391253,144481059.23391253,1.4946394486897006e-05,192517140.23932013,192517140.23932013,1.6202824372195787e-05,208700594.29180014,208700594.29180014,2.1604986471879652e-05,278283181.5473499,278283181.5473499,2.096831265577788e-05,270082499.94158727,270082499.94158727,2.669092055357993e-05,343792591.57349366,343792591.57349366
B8NLPdvdTJd1smNjPyqk9PRhb2EpzRJRcDoVkJBZh77,167724.72919143,248875048.82318,1483.8303810234825,167724.72919143,232162.88916389,265526.06761276,267488.59546629,249944.27812888,256305.35899037,270640.37552916,268229.31392561,285488.40758312,280139.1628949,308734.9951028,288452.62801347,325664.07314746,410013.40163882,472832.27769859,403027.00387427,508533.68779662,629686.80908885,554112.85499711,5.962150034886422e-06,1483.8303810234825,1483.8303810234825,4.307320621316326e-06,1071.9846299271906,1071.9846299271906,3.766108574538858e-06,937.2904553617551,937.2904553617551,3.7384771423872687e-06,930.4136813359739,930.4136813359739,4.0008917486975446e-06,995.7221292933593,995.7221292933593,3.901596142738367e-06,971.0099305123418,971.0099305123418,3.6949401878592037e-06,919.5784196521892,919.5784196521892,3.72815329303395e-06,927.8443328241235,927.8443328241235,3.5027691963599253e-06,871.7518547604074,871.7518547604074,3.5696544162772793e-06,888.397917132888,888.397917132888,3.2390238096171386e-06,806.1122087579079,806.1122087579079,3.4667737537593265e-06,862.7934872257713,862.7934872257713,3.0706488140839597e-06,764.2078735239852,764.2078735239852,2.4389446686449973e-06,606.9924734860582,606.9924734860582,2.1149148380209705e-06,526.3495335693368,526.3495335693368,2.4812233185048915e-06,617.5145745341175,617.5145745341175,1.96643806299797e-06,489.3973689363793,489.3973689363793,1.588091072523798e-06,395.23624321001654,395.23624321001654,1.804686520050533e-06,449.1414457881112,449.1414457881112
BKEpuiM7jQEnGoc9WxNGrtYqDA8S44S4jNQUsqUZkahj,181223.99000454,4951769.24512057,27.324027271425372,181223.99000454,194620.3100881,337839.11745675,295550.01916974,403852.71880915,443735.19218691,422519.79443983,475247.75421399,1058319.99680545,1440385.98608476,1551244.18045433,1189659.9702666,3268508.23159664,2674813.42889799,1675456.13733696,1986884.35659495,2077476.02462996,1373657.38813096,764299.64062616,5.518033235969189e-06,27.32402727142537,27.32402727142537,5.1382098792634935e-06,25.443229655111644,25.443229655111644,2.9599887885334046e-06,14.657181448961408,14.657181448961408,3.383522027199332e-06,16.75442031447366,16.75442031447366,2.476150223647679e-06,12.261324523756999,12.261324523756999,2.2535963286382306e-06,11.159288991067418,11.159288991067418,2.3667530211827923e-06,11.719614821089145,11.719614821089145,2.104165650722317e-06,10.41934275588588,10.41934275588588,9.448937967897333e-07,4.678896042848607,4.678896042848607,6.942583513452447e-07,3.4378071523594937,3.4378071523594937,6.446438366054781e-07,3.1921275241595364,3.1921275241595364,8.405763201193551e-07,4.162339970143646,4.162339970143646,3.0594997140683597e-07,1.514993658957888,1.514993658957888,3.738578508677501e-07,1.8512578079737978,1.8512578079737978,5.968523900538762e-07,2.955475308945491,2.955475308945491,5.033005553044685e-07,2.492228210808772,2.492228210808772,4.813533288203024e-07,2.3835506096887826,2.3835506096887826,7.27983563179921e-07,3.6048066191076202,3.6048066191076202,1.308387374329707e-06,6.478832360909897,6.478832360909897
BLsosMPtK388G1bBzxBLYnWmMkpLzpnagYvG4EJDwPXP,56575.41652081,1.95284997830973e+16,345176420856.1183,56575.41652081,57408.36373433,48974.20271269,51367.4784602,47634.39388933,26412.32465454,23100.71753983,25689.79064799,30951.88119622,27934.63738082,27728.86525276,19445.53484431,14578.47036645,17603.85411373,19398.57469943,21474.77772796,19081.63466387,18746.17000715,24102.3491288,1.7675521657576703e-05,345176420856.1183,345176420856.1183,1.741906466151383e-05,340168200464.1307,340168200464.1307,2.0418913317824855e-05,398750744298.2253,398750744298.2253,1.9467570337812265e-05,380172443119.39825,380172443119.39825,2.0993234475142505e-05,409966374894.3312,409966374894.3312,3.7861112684305526e-05,739370730843.283,739370730843.283,4.328869864218768e-05,845363342044.5265,845363342044.5265,3.892596921875816e-05,760165781445.3708,760165781445.3708,3.230821395508991e-05,630930949214.2344,630930949214.2344,3.579785147619646e-05,699078334788.252,699078334788.252,3.606350245077068e-05,704266099787.6041,704266099787.6041,5.142568759391116e-05,1004266529023.3236,1004266529023.3236,6.85943020676119e-05,1339543813049.0698,1339543813049.0698,5.680574228458625e-05,1109330925883.2236,1109330925883.2236,5.15501790979202e-05,1006697661332.3617,1006697661332.3617,4.656625612930128e-05,909369122720.7134,909369122720.7134,5.240641158974936e-05,1023418597363.3282,1023418597363.3282,5.334422976099057e-05,1041732779316.997,1041732779316.997,4.1489731754200496e-05,810232217562.6696,810232217562.6696
BLx9fFtcrQJm79rmmrnZzSyGQhpnex22bDMP557gKATb,42248.5338063,97501645827032.0,2307811349.715828,42248.5338063,44832.12971913,46493.83314685,59856.43754499,68126.27576977,57709.16658625,45931.21475768,39470.04544674,44655.77527527,30853.19336105,26439.89264225,36089.95164275,35854.45588962,39557.04170536,59143.24201474,62623.33165867,75095.77750265,110869.06239912,93015.63982261,2.3669460450030633e-05,2307811349.7158284,2307811349.7158284,2.230543153459197e-05,2174816285.504897,2174816285.504897,2.150822877609417e-05,2097087704.4935117,2097087704.4935117,1.6706640772738406e-05,1628924971.5829923,1628924971.5829923,1.4678624197504347e-05,1431190017.7331707,1431190017.7331707,1.7328269652022036e-05,1689534810.4067595,1689534810.4067595,2.177168631998337e-05,2122775248.6282563,2122775248.6282563,2.5335668826360432e-05,2470269408.6987705,2470269408.6987705,2.239352007295217e-05,2183405062.973514,2183405062.973514,3.241155585737294e-05,3160180039.908641,3160180039.908641,3.7821636174196705e-05,3687671774.8553886,3687671774.8553886,2.7708543638375503e-05,2701628608.211749,2701628608.211749,2.7890536202210327e-05,2719373182.7139254,2719373182.7139254,2.527994907830783e-05,2464836641.558574,2464836641.558574,1.6908102530983583e-05,1648567824.5831046,1648567824.5831046,1.5968489275698783e-05,1556953985.7519414,1556953985.7519414,1.3316327938208133e-05,1298363890.3477807,1298363890.3477807,9.019648749261339e-06,879430597.8347112,879430597.8347112,1.075088019506288e-05,1048228513.1078736,1048228513.1078736
BbgV3k5sxmYwCsM8EL7DHw31pwLeKjtJHuqHaGj5GvDP,88198.50536044,59791023368.3932,677914.2472318073,88198.50536044,93992.16904666,112935.46653875,110265.95490077,108382.50797459,104547.09721294,99993.45160592,100241.41414657,118883.38962576,129362.39266846,122090.18379489,103455.34670741,108027.24697756,104870.04377081,114895.31548387,112000.75660158,107209.69078095,118516.74407426,109753.99957029,1.1338060615804196e-05,677914.2472318073,677914.2472318073,1.0639184201649562e-05,636127.7112214688,636127.7112214688,8.854614326641876e-06,529426.4521223537,529426.4521223537,9.0689823608739e-06,542243.7362665571,542243.7362665571,9.226581103238978e-06,551666.7263541368,551666.7263541368,9.565067100459179e-06,571905.1505238038,571905.1505238038,1.0000654882292274e-05,597949.389766373,597949.389766373,9.97591672577394e-06,596470.2700718942,596470.2700718942,8.411604036089135e-06,502938.41348747606,502938.41348747606,7.730221893490157e-06,462197.8778765347,462197.8778765347,8.190666677019568e-06,489728.3426883965,489728.3426883965,9.666005980610908e-06,577940.3894657353,577940.3894657353,9.256923859290104e-06,553480.9507902513,553480.9507902513,9.535611543993123e-06,570143.9726588128,570143.9726588128,8.703575039492265e-06,520395.6585748458,520395.6585748458,8.92851111316415e-06,533844.8166121561,533844.8166121561,9.32751501021668e-06,557701.667944904,557701.667944904,8.437626327073429e-06,504494.3128958171,504494.3128958171,9.111285273568256e-06,544773.0707080165,544773.0707080165
BftCZYuXm1bHKRDUmQecVqTEX83W9kTgHUA9BHDBEkfS,81739.24067669,21094097.9053117,258.06574334042244,81739.24067669,80480.09753815,69139.91841114,76818.84509556,76021.59771065,76711.79808673,87756.49841074,102991.00785629,208084.98437291,197009.09363339,273369.16429687,263599.90455799,235311.39710601,295087.47241144,151950.90115256,146114.11276344,149548.08446074,238280.94850765,202682.47492128,1.2234026053109338e-05,258.06574334042244,258.06574334042244,1.2425432257036838e-05,262.1032845457532,262.1032845457532,1.4463424646432293e-05,305.09289553794105,305.09289553794105,1.3017639080046496e-05,274.5953532505125,274.5953532505125,1.3154156583319324e-05,277.4750668303383,277.4750668303383,1.303580446477613e-05,274.9785356544871,274.9785356544871,1.1395167515909181e-05,240.37077922801578,240.37077922801578,9.709585533868787e-06,204.81494787142634,204.81494787142634,4.80572878919459e-06,101.37251358564573,101.37251358564573,5.075907825152877e-06,107.07169662211255,107.07169662211255,3.6580570547233797e-06,77.16341365555112,77.16341365555112,3.7936280806960893e-06,80.02316215054303,80.02316215054303,4.249687912691669e-06,89.64333289733779,89.64333289733779,3.388825665244445e-06,71.48422036669938,71.48422036669938,6.581073178341941e-06,138.82180194596575,138.82180194596575,6.843965863988844e-06,144.36728599559186,144.36728599559186,6.686812496501914e-06,141.05227747567312,141.05227747567312,4.196726621507028e-06,88.52616223589725,88.52616223589725,4.933825681714173e-06,104.07460197782001,104.07460197782001
Bib7gcMGLAEXVBTPajK5sKQ1Lc4ZEzGV8dZKB8k2Z15F,42596.9748722,1172654478.66936,27529.055342253134,42596.9748722,45325.95775805,45412.19837102,44000.84572626,48189.62528207,49057.06142487,51032.27402774,52105.26024049,60304.4592596,55087.4804702,58035.35816473,67881.62306195,66806.47013096,65772.19837673,67563.11296326,62905.55584535,61381.01639663,63169.23566099,62859.64553165,2.3475845479642933e-05,27529.055342253134,27529.055342253134,2.206241300708969e-05,25871.587423016867,25871.587423016867,2.202051510102965e-05,25822.45565582869,25822.45565582869,2.2726835893592685e-05,26650.725896605025,26650.725896605025,2.0751354552907712e-05,24334.168854923042,24334.168854923042,2.038442521738653e-05,23903.887526268954,23903.887526268954,1.959544266940608e-05,22978.683607787716,22978.683607787716,1.9191920266486245e-05,22505.49125476035,22505.49125476035,1.6582521629042015e-05,19445.56825592765,19445.56825592765,1.8152944942562e-05,21287.13218793364,21287.13218793364,1.7230874963527544e-05,20205.86269737232,20205.86269737232,1.4731527545936577e-05,17274.991754383573,17274.991754383573,1.4968610046896816e-05,17553.007610948727,17553.007610948727,1.520399233536638e-05,17829.029705722005,17829.029705722005,1.4800975800860268e-05,17356.430561555608,17356.430561555608,1.5896847052086264e-05,18641.50889235077,18641.50889235077,1.629168200047764e-05,19104.5138629171,19104.5138629171,1.583049073708434e-05,18563.695862375767,18563.695862375767,1.590845750946046e-05,18655.12394719002,18655.12394719002
BjmG2BsfJAATDvPjAynQwfgbdL3tajwJUnhqAZdTQ4gt,45008.53386222,4173358.36382371,92.72371272077388,45008.53386222,53228.86779732,51112.05023757,53587.72210111,50733.45669135,58710.94886911,66686.90334905,82894.7039211,73462.07624801,78118.03220305,87868.94540012,58802.12202739,49078.14079137,29801.16859542,34300.15367461,22901.60351973,21644.40428451,17265.97336383,20323.35544151,2.22180087683193e-05,92.72371272077388,92.72371272077388,1.8786798242782623e-05,78.40404157598545,78.40404157598545,1.9564857902431554e-05,81.65116336413513,81.65116336413513,1.8660991002998546e-05,77.87900287960298,77.87900287960298,1.9710858774787542e-05,82.26047732590756,82.26047732590756,1.7032598165452868e-05,71.08313601144111,71.08313601144111,1.4995448128185513e-05,62.581378865047604,62.581378865047604,1.2063496854416779e-05,50.34529549434128,50.34529549434128,1.3612465792880294e-05,56.809697968981126,56.809697968981126,1.2801141705678507e-05,53.423751803885914,53.423751803885914,1.1380584977393324e-05,47.4952595006109,47.4952595006109,1.7006188986414476e-05,70.97292104321951,70.97292104321951,2.037566998006253e-05,85.03497272980565,85.03497272980565,3.3555731104909936e-05,140.0400910608953,140.0400910608953,2.9154388329759288e-05,121.67171037816529,121.67171037816529,4.36650647252053e-05,182.2299630778392,182.2299630778392,4.62013177565556e-05,192.8146558789982,192.8146558789982,5.791738345287106e-05,241.70999664382438,241.70999664382438,4.9204473290740284e-05,205.34790014545132,205.34790014545132
BkfXY991Xm3h6jE4yRMgMG9siaxa3mdM4ZovQqKgTkAq,57196.9231702,874371516927537.0,15287037631.826508,57196.9231702,59314.81785511,61515.27640587,59190.54635739,60021.94363036,60247.92839719,62360.44731239,63751.72886639,67286.88517998,58762.18590412,86371.4980184,105446.75891461,113458.29940863,95820.16298866,110298.97227559,120619.71114891,123219.61008233,134805.42301905,133082.57824234,1.7483457930495937e-05,15287037631.82651,15287037631.82651,1.6859193641000948e-05,14741198718.057085,14741198718.057085,1.6256124631581376e-05,14213892353.478907,14213892353.478907,1.6894589787396836e-05,14772148100.274647,14772148100.274647,1.666057344224663e-05,14567530873.579823,14567530873.579823,1.659808107272018e-05,14512889325.640585,14512889325.640585,1.6035805435945236e-05,14021251524.18228,14021251524.18228,1.568584911784567e-05,13715259687.467186,13715259687.467186,1.4861737132357732e-05,12994679640.597935,12994679640.597935,1.7017746780755594e-05,14879833067.37798,14879833067.37798,1.1577893436408463e-05,10123380246.817842,10123380246.817842,9.483458859174538e-06,8292066308.41633,8292066308.41633,8.813810935050352e-06,7706545237.19249,7706545237.19249,1.0436216854675426e-05,9125130762.207281,9125130762.207281,9.06626761218978e-06,7927286164.941376,7927286164.941376,8.290518941514118e-06,7248993623.008178,7248993623.008178,8.115591335923263e-06,7096041907.1552,7096041907.1552,7.41809919515393e-06,6486174645.985683,6486174645.985683,7.514131550555215e-06,6570142602.252029,6570142602.252029
C33kuquEfL23BZySJP5UfxNeqQdS2LYBksXfKNfr7Ekx,66342.30852982,1141397983.4555,17204.676906026813,66342.30852982,66498.21135015,66793.3666663,64880.15445045,64866.20308855,65087.74890997,58351.6535381,58717.49619715,63334.05696566,63072.13427035,60816.54026178,57409.95700615,54852.2869414,53780.2029317,51525.8703439,51661.62570029,51648.0746677,52020.72526291,52020.72526291,1.5073337394500118e-05,17204.676906026813,17204.676906026813,1.5037998461860048e-05,17164.341119573968,17164.341119573968,1.4971546575815006e-05,17088.493070845343,17088.493070845343,1.541303359201643e-05,17592.405460859434,17592.405460859434,1.54163486127727e-05,17596.18921886575,17596.18921886575,1.536387441180689e-05,17536.29527169994,17536.29527169994,1.7137474936285434e-05,19560.679333795368,19560.679333795368,1.703069893584014e-05,19438.805422205663,19438.805422205663,1.5789293279320545e-05,18021.86750920395,18021.86750920395,1.5854862239378774e-05,18096.707787991683,18096.707787991683,1.6442895233691014e-05,18767.887461904975,18767.887461904975,1.741858123831857e-05,19881.53350007262,19881.53350007262,1.8230780442542416e-05,20808.57603393788,20808.57603393788,1.8594202801168008e-05,21223.38558121577,21223.38558121577,1.940772651341322e-05,22151.93990586569,22151.93990586569,1.9356727289253435e-05,22093.729494251915,22093.729494251915,1.9361805961479264e-05,22099.526280489106,22099.526280489106,1.9223107616167458e-05,21941.2162688416,21941.2162688416,1.9223107616167458e-05,21941.2162688416,21941.2162688416
C6xmA1vuzhfSfzfNQpn6YevYYYxkUTUNanW8uyd5Lq3,60972.01865428,595218.40529114,9.762156779917568,60972.01865428,59736.35233609,57451.89586621,62211.77107233,63515.63111541,65072.36200701,63658.74552234,66300.8655227,64804.51201749,70971.52778777,71362.02700806,73437.1731321,66215.46921163,33844.68312036,46277.06584485,6534.26257463,44551.52462773,45282.21743443,62459.89036795,1.640096591963179e-05,9.76215677991757,9.76215677991757,1.6740225355136813e-05,9.964090240098841,9.964090240098841,1.740586598445299e-05,10.360291793977407,10.360291793977407,1.6074128460952483e-05,9.567617108973062,9.567617108973062,1.5744155925695943e-05,9.37121138274779,9.37121138274779,1.536750732810765e-05,9.147023205136142,9.147023205136142,1.5708760702000735e-05,9.350143494145007,9.350143494145007,1.5082759359417735e-05,8.97753597330264,8.97753597330264,1.5431024304760006e-05,9.184829678688072,9.184829678688072,1.4090157435955925e-05,8.386721039330784,8.386721039330784,1.4013054868621581e-05,8.340828172158183,8.340828172158183,1.3617081885779883e-05,8.10513776477277,8.10513776477277,1.5102211188807241e-05,8.989114060171858,8.989114060171858,2.954673844762424e-05,17.586762540349312,17.586762540349312,2.1608975887810876e-05,12.862060167917486,12.862060167917486,0.00015303945756367537,91.09190187767194,91.09190187767194,2.2445920950089653e-05,13.360225273203353,13.360225273203353,2.2083724178216975e-05,13.144639088247699,13.144639088247699,1.6010274659609862e-05,9.52961015116613,9.52961015116613
